Fighter
1
10
2
3
9
Vitor Belfort(c)
Vitor Miranda
Vitor Petrino
Viviane Araújo
Viviane Pereira
Vladimir Matyushenko
Volkan Oezdemir
Wade Shipp
Wagner Campos
Wagner Prado
Wagner Silva
Waldo Cortes-Acosta
Walel Watson
Wallid Ismail
Walt Harris
Wanderlei Silva
Wang Anying
Wang Cong
Wang Guan
Wang Sai
Warlley Alves
Waylon Lowe
Wellington Turman
Wembley Arena
Wendell Oliveira
Wes Albritton
Wes Combs
Wes Sims
Wesley Correira
Westin Wilson
Will Brooks
Will Campuzano
Will Chope
Willamy Freire
William Gomis
William Knight
William Macário
Willie Gates
Wilson Gouveia
Wilson Reis
Wu Yanan
Wuliji Buren
Xavier Foupa-Pokam
Xiao Long
Yair Rodríguez
Yair Rodríguez(ic)
Yan Cabral
Yan Xiaonan
Yana Kunitskaya
Yana Santos
Yanal Ashmouz
Yancy Medeiros
Yang Dongi
Yanis Ghemmouri
Yao Zhikui
Yaotzin Meza
Yasuhiro Urushitani
Yazmin Jauregui
Yi Zha
Yoel Romero
Yohan Lainesse
Yoislandy Izquierdo
Yoji Anjo
Yorgan De Castro
Yorgan de Castro
Yosdenis Cedeno
Yoshihiro Akiyama
Yoshiki Takahashi
Yoshinori Horie
Yoshiyuki Yoshida
You Su-young
Youssef Zalal
Yui Chul Nam
Yuki Kondo
Yuki Sasaki
Yuneisy Duben
Yuri Vaulin
Yuri Villefort
Yusaku Kinoshita
Yushin Okami
Yusuke Kasuya
Yves Edwards
Yves Jabouin
Zabit Magomedsharipov
Zac Pauga
Zach Light
Zach Makovsky
Zach Scroggin
Zachary Reese
Zak Cummings
Zak Ottow
Zane Frazier
Zarah Fairn
Zarah Fairn dos Santos
Zarrukh Adashev
Zelim Imadaev
Zhalgas Zhumagulov
Zhang Lipeng
Zhang Mingyang
Zhang Tiequan
Zhang Weili
Zhang Weili(c)
Zhumabek Tursyn
Zu Anyanwu
Zubaira Tukhugov
Zviad Lazishvili
[1]
[2]
[3]
[4]
Álvaro Herrera
Édgar Cháirez
Érik Pérez
İbo Aslan
Ľudovít Klein
Łukasz Brzeski
Łukasz Sajewski
Žygimantas Ramaška
